epoch,t,x,u_ref,u_pred,phy_loss,data_loss,phys_eff,bc_loss,u_pred_grad,phy_loss_grad,bc_loss_grad,entk,phy_loss_hessian,bc_loss_hessian
22000,0.75175,0.25726,-0.03753,-0.02119,0.03707,0.00027,138.75439,0.00145,7.24873,29.87576,0.09709,52.54401,11086.70898,110.76891
22000,0.00000,0.15115,0.93045,0.89765,0.04672,0.00108,43.41215,0.00145,5.53462,238.60942,0.09709,30.63206,2118.53101,110.76891
22000,0.38639,0.10210,-0.69826,-0.68360,0.47779,0.00021,2225.12061,0.00145,5.70849,299.18939,0.09709,32.58690,2585.45288,110.76891
22000,0.51251,0.26226,-0.80453,-0.82289,0.04873,0.00034,144.49959,0.00145,7.04025,204.18961,0.09709,49.56512,8438.56738,110.76891
22000,0.11311,0.64164,0.21665,0.23495,1.60103,0.00033,4783.66064,0.00145,5.66947,245.35612,0.09709,32.14283,1857.34094,110.76891
22000,0.59159,0.31231,-0.46175,-0.48460,0.00014,0.00052,0.27434,0.00145,6.53052,187.78949,0.09709,42.64773,14826.78223,110.76891
22000,0.39640,0.30631,-0.37359,-0.40359,0.01465,0.00090,16.27211,0.00145,5.88329,154.22588,0.09709,34.61304,6704.13916,110.76891
22000,0.16717,0.08408,-0.08308,-0.05967,0.24631,0.00055,449.47870,0.00145,5.63470,172.44485,0.09709,31.74982,2399.65210,110.76891
22000,0.84985,0.55155,0.33591,0.32656,0.11728,0.00009,1342.21521,0.00145,5.82281,248.36810,0.09709,33.90513,4494.54492,110.76891
22000,0.10010,0.92893,0.49475,0.47896,0.01922,0.00025,77.09456,0.00145,6.29006,229.70937,0.09709,39.56489,4609.81299,110.76891
22000,0.51652,0.24124,-0.63343,-0.64783,0.02034,0.00021,98.14846,0.00145,6.96328,250.43906,0.09709,48.48730,7013.04980,110.76891
22000,0.27127,0.78478,-0.26552,-0.24904,0.30446,0.00027,1120.85535,0.00145,5.85682,232.64717,0.09709,34.30237,3448.23926,110.76891
22000,0.43544,0.65265,-0.83957,-0.78944,0.06210,0.00251,24.70971,0.00145,6.39833,189.52437,0.09709,40.93857,7742.62158,110.76891
24000,0.58358,0.39740,-0.57790,-0.60947,0.24051,0.00100,241.27010,0.00104,7.08184,289.97031,0.12524,50.15247,8115.42773,112.07996
24000,0.12212,0.45746,0.96744,0.96054,0.83253,0.00005,17456.17969,0.00104,5.97095,220.30800,0.12524,35.65225,2033.61584,112.07996
24000,0.36236,0.53453,-0.84470,-0.80004,0.17844,0.00199,89.45418,0.00104,6.47230,149.72047,0.12524,41.89074,5599.72656,112.07996
24000,0.81381,0.42142,0.39224,0.35908,0.93470,0.00110,850.18304,0.00104,8.60428,484.13730,0.12524,74.03368,7765.39111,112.07996
24000,0.49650,0.45846,-1.23961,-1.23901,0.59582,0.00000,1671074.25000,0.00104,6.25097,321.13669,0.12524,39.07456,4820.29102,112.07996
24000,0.76376,0.88889,-0.43369,-0.38579,0.09979,0.00230,43.48264,0.00104,5.83864,282.55331,0.12524,34.08971,5851.21924,112.07996
24000,0.31632,0.06206,-0.11208,-0.08535,0.46017,0.00071,643.82855,0.00104,5.96325,290.20517,0.12524,35.56036,1449.06958,112.07996
24000,0.85786,0.45345,0.87114,0.76401,0.15417,0.01148,13.43275,0.00104,7.44079,158.80688,0.12524,55.36536,14229.75684,112.07996
24000,0.32933,0.46947,-0.39904,-0.37492,0.54245,0.00058,932.87177,0.00104,5.50969,225.01132,0.12524,30.35667,2839.32910,112.07996
24000,0.28729,0.89489,-0.36212,-0.36914,0.60010,0.00005,12151.36523,0.00104,6.41979,268.77472,0.12524,41.21375,7391.64404,112.07996
24000,0.39540,0.04304,-0.33109,-0.33532,0.31384,0.00002,17515.09961,0.00104,6.65494,207.87640,0.12524,44.28819,5113.58838,112.07996
24000,0.49349,0.88088,-0.85723,-0.80094,0.38526,0.00317,121.60091,0.00104,5.88375,264.71359,0.12524,34.61850,5901.48682,112.07996
24000,0.07107,0.28629,0.75324,0.72993,0.53952,0.00054,992.86005,0.00104,5.65183,241.21831,0.12524,31.94324,1607.32227,112.07996
24000,0.62162,0.03604,-0.29953,-0.31318,0.68090,0.00019,3654.95850,0.00104,7.15366,298.76297,0.12524,51.17483,6249.65186,112.07996
24000,0.32933,0.27528,-0.29969,-0.34329,0.17717,0.00190,93.18241,0.00104,5.43011,175.14857,0.12524,29.48610,2195.21484,112.07996
24000,0.94995,0.14715,0.57210,0.53856,1.83436,0.00113,1630.23450,0.00104,7.67358,380.42300,0.12524,58.88380,6852.76025,112.07996
24000,0.75175,0.07608,0.41066,0.34147,0.08215,0.00479,17.16503,0.00104,5.97992,356.23572,0.12524,35.75950,3161.01538,112.07996
24000,0.22122,0.90290,-0.29800,-0.29085,0.25985,0.00005,5077.81152,0.00104,6.04786,233.75673,0.12524,36.57665,4510.83203,112.07996
24000,0.49850,0.76076,-0.75013,-0.71165,0.03578,0.00148,24.16032,0.00104,5.80325,32.33715,0.12524,33.67769,3676.54150,112.07996
24000,0.57858,0.90591,-0.07457,-0.07391,1.74447,0.00000,3906925.00000,0.00104,7.01360,415.17834,0.12524,49.19052,5664.63428,112.07996
24000,0.83083,0.11311,-0.05061,-0.00928,0.14363,0.00171,84.06478,0.00104,6.45439,220.40169,0.12524,41.65913,5094.34326,112.07996
24000,0.35435,0.05005,-0.35090,-0.33268,0.00595,0.00033,17.91550,0.00104,6.33912,235.21088,0.12524,40.18446,4582.83008,112.07996
24000,0.13814,0.19219,0.05284,0.05677,0.07015,0.00002,4541.57080,0.00104,5.99032,235.20509,0.12524,35.88390,3130.79541,112.07996
24000,0.48348,0.49550,-1.02041,-1.03299,0.34507,0.00016,2178.55469,0.00104,6.46061,298.62408,0.12524,41.73949,6616.59814,112.07996
24000,0.51652,0.25425,-0.73709,-0.73848,0.36110,0.00000,187252.29688,0.00104,6.95649,245.82231,0.12524,48.39278,6121.46338,112.07996
24000,0.39540,0.01702,-0.13477,-0.13176,0.05901,0.00001,6513.59131,0.00104,6.79632,201.01529,0.12524,46.19003,4989.49268,112.07996
24000,0.85586,0.66466,0.14709,0.25624,0.00346,0.01191,0.29021,0.00104,5.49371,125.83487,0.12524,30.18080,4894.85498,112.07996
24000,0.34334,0.13914,-0.57870,-0.56409,0.79975,0.00021,3744.60425,0.00104,6.10135,267.66141,0.12524,37.22652,2266.53418,112.07996
24000,0.36036,0.73273,-0.57624,-0.59079,0.35751,0.00021,1689.22559,0.00104,7.03573,287.95215,0.12524,49.50144,5705.48389,112.07996
24000,0.57558,0.77177,-0.54082,-0.62982,1.80009,0.00792,227.23613,0.00104,6.37715,423.37350,0.12524,40.66806,4177.41797,112.07996
24000,0.82683,0.50951,0.44298,0.35203,0.05656,0.00827,6.83871,0.00104,5.80326,269.07336,0.12524,33.67780,5037.69092,112.07996
24000,0.24925,0.01802,0.11249,0.10791,0.17547,0.00002,8356.57422,0.00104,6.14832,128.28601,0.12524,37.80186,5514.23877,112.07996
26000,0.22222,0.05305,0.26566,0.23109,0.00000,0.00120,0.00046,0.00109,5.90019,145.42993,0.19967,34.81229,4929.39160,112.89060
26000,0.19319,0.70470,0.31803,0.30334,0.11976,0.00022,555.18359,0.00109,5.45913,189.56226,0.19967,29.80205,2161.14648,112.89060
26000,0.39640,0.55656,-1.06313,-1.01989,0.08743,0.00187,46.76967,0.00109,5.66499,204.47116,0.19967,32.09215,4154.49609,112.89060
26000,0.64464,0.78579,-0.19174,-0.16878,0.02176,0.00053,41.27771,0.00109,7.04402,392.01273,0.19967,49.61819,8843.83984,112.89060
26000,0.64565,0.42342,-0.23589,-0.27306,0.00918,0.00138,6.64433,0.00109,5.76613,189.78325,0.19967,33.24820,3129.43408,112.89060
26000,0.70671,0.56156,-0.10150,-0.12272,0.00025,0.00045,0.54965,0.00109,8.61415,323.30835,0.19967,74.20363,15850.84863,112.89060
26000,0.44444,0.96897,-0.12447,-0.06230,0.00012,0.00386,0.03046,0.00109,6.32122,283.41870,0.19967,39.95782,5522.08252,112.89060
26000,0.50951,0.32232,-1.22988,-1.21631,0.09204,0.00018,499.62424,0.00109,6.13457,314.83188,0.19967,37.63292,2486.73877,112.89060
26000,0.99099,0.79580,0.33228,0.30693,0.00776,0.00064,12.07022,0.00109,9.25978,399.62387,0.19967,85.74353,16936.02539,112.89060
26000,0.94194,0.68969,0.81146,0.78042,0.10087,0.00096,104.71619,0.00109,7.30867,422.43207,0.19967,53.41664,6833.54785,112.89060
26000,0.23223,0.99499,-0.02659,-0.01459,0.71409,0.00014,4957.40088,0.00109,6.64930,317.85959,0.19967,44.21313,5794.98926,112.89060
26000,0.18919,0.55756,0.38082,0.38477,0.03907,0.00002,2511.26245,0.00109,5.42272,185.99600,0.19967,29.40589,2325.88501,112.89060
26000,0.14414,0.40440,1.00284,1.00409,0.11549,0.00000,74266.33594,0.00109,5.98353,276.09042,0.19967,35.80262,1909.85986,112.89060
26000,0.34134,0.97598,0.05763,0.01744,0.00057,0.00162,0.35137,0.00109,5.73251,125.82511,0.19967,32.86163,3367.38794,112.89060
26000,0.74174,0.85986,-0.50254,-0.40606,0.00600,0.00931,0.64491,0.00109,5.61465,214.57104,0.19967,31.52434,3760.24609,112.89060
26000,0.02102,0.19720,0.84155,0.83148,0.02299,0.00010,226.66080,0.00109,5.58951,167.27003,0.19967,31.24258,3210.31030,112.89060
26000,0.10110,0.19119,0.17709,0.18260,0.08299,0.00003,2740.95386,0.00109,6.29795,184.88069,0.19967,39.66422,4547.23145,112.89060
26000,0.22122,0.65265,0.51196,0.48243,0.00021,0.00087,0.23779,0.00109,5.48414,187.55452,0.19967,30.07581,2441.47192,112.89060
26000,0.63063,0.60260,-1.12207,-1.06385,0.02661,0.00339,7.84950,0.00109,6.02577,295.61963,0.19967,36.30991,5990.41162,112.89060
26000,0.27227,0.39239,-0.54520,-0.48524,0.08807,0.00359,24.50006,0.00109,5.41368,189.06165,0.19967,29.30798,2273.48193,112.89060
26000,0.49850,0.01001,0.03124,0.03008,0.01148,0.00000,8445.23926,0.00109,5.35235,47.99613,0.19967,28.64769,2616.47998,112.89060
26000,0.76977,0.85085,-0.36350,-0.30013,0.01393,0.00402,3.46884,0.00109,6.37158,289.71085,0.19967,40.59697,4055.35498,112.89060
26000,0.57958,0.18118,-0.63133,-0.61454,0.01138,0.00028,40.34705,0.00109,5.56944,212.90787,0.19967,31.01871,2259.43921,112.89060
26000,0.28729,0.14414,0.18596,0.18140,0.05031,0.00002,2422.87939,0.00109,6.23235,236.64961,0.19967,38.84220,2869.74438,112.89060
26000,0.88589,0.06907,-0.20503,-0.10795,0.05588,0.00942,5.92944,0.00109,5.97229,132.18190,0.19967,35.66825,5404.28467,112.89060
26000,0.87588,0.05906,-0.20670,-0.09798,0.06158,0.01182,5.20963,0.00109,5.94522,93.69968,0.19967,35.34559,3134.10742,112.89060
26000,0.98999,0.96396,-0.09913,-0.03725,0.03562,0.00383,9.30134,0.00109,5.53680,47.40836,0.19967,30.65613,3703.17480,112.89060
26000,0.54454,0.62062,-0.67518,-0.69061,0.00029,0.00024,1.21320,0.00109,6.25355,138.47360,0.19967,39.10696,4790.75684,112.89060
26000,0.03103,0.76376,0.60189,0.60200,0.00556,0.00000,469145.46875,0.00109,6.30463,268.17566,0.19967,39.74835,3131.55225,112.89060
26000,0.28428,0.20420,0.04929,0.00714,0.00053,0.00178,0.30002,0.00109,6.23955,133.42250,0.19967,38.93195,3662.70410,112.89060
26000,0.21822,0.32432,-0.11152,-0.07708,0.02271,0.00119,19.14941,0.00109,6.35093,185.22374,0.19967,40.33428,4377.68506,112.89060
26000,0.80080,0.43243,0.19798,0.23091,0.00959,0.00108,8.83772,0.00109,8.34081,489.41147,0.19967,69.56914,9683.69141,112.89060
28000,0.92593,0.57958,0.74518,0.77798,0.03712,0.00108,34.50575,0.00056,7.81298,344.55081,0.07467,61.04267,9558.59863,113.59064
28000,0.54354,0.85786,-0.63980,-0.64812,0.00893,0.00007,129.06815,0.00056,7.63151,434.00488,0.07467,58.23994,5866.50342,113.59064
28000,0.39039,0.77578,-0.35261,-0.35010,0.14117,0.00001,22460.01172,0.00056,7.27400,308.69183,0.07467,52.91107,9381.27734,113.59064
28000,0.82282,0.39239,0.54197,0.57910,0.04151,0.00138,30.11668,0.00056,9.51869,384.43726,0.07467,90.60536,13893.16699,113.59064
28000,0.57357,0.65065,-0.92694,-0.86802,0.00160,0.00347,0.45964,0.00056,6.57111,49.45524,0.07467,43.17948,10600.93652,113.59064
28000,0.08709,0.27127,0.71935,0.71615,0.01800,0.00001,1756.54419,0.00056,5.89282,269.53717,0.07467,34.72532,2080.18115,113.59064
28000,0.80280,0.35936,0.17611,0.15294,0.00015,0.00054,0.27294,0.00056,9.73374,339.99771,0.07467,94.74571,16994.54688,113.59064
28000,0.39239,0.93994,0.16404,0.14548,0.00610,0.00034,17.69861,0.00056,5.79464,155.39938,0.07467,33.57787,1931.24939,113.59064
28000,0.49750,0.06607,0.16227,0.11264,0.09247,0.00246,37.54087,0.00056,5.33628,147.38470,0.07467,28.47584,1998.92468,113.59064
28000,0.13914,0.46847,0.81936,0.82088,0.09997,0.00000,43087.32812,0.00056,6.28975,145.55511,0.07467,39.56089,4180.20410,113.59064
28000,0.12112,0.84985,0.80203,0.77703,0.08262,0.00063,132.15308,0.00056,5.42920,227.05992,0.07467,29.47627,2388.06836,113.59064
28000,0.43844,0.17417,-0.47223,-0.49015,0.06467,0.00032,201.49506,0.00056,6.05365,254.44151,0.07467,36.64670,2849.62769,113.59064
28000,0.50951,0.25325,-0.73288,-0.72525,0.05835,0.00006,1002.52826,0.00056,7.15809,189.06886,0.07467,51.23818,8139.84424,113.59064
28000,0.51952,0.38839,-1.36690,-1.34691,0.45326,0.00040,1134.40405,0.00056,5.83736,359.56668,0.07467,34.07471,3908.47974,113.59064
28000,0.17417,0.89189,0.31344,0.32497,0.14230,0.00013,1068.70190,0.00056,7.06287,160.22429,0.07467,49.88419,8243.65332,113.59064
28000,0.51852,0.55656,-0.68611,-0.70298,0.12602,0.00028,442.64795,0.00056,6.26588,262.22369,0.07467,39.26124,8484.74805,113.59064
28000,0.58859,0.80380,-0.30005,-0.35750,0.00232,0.00330,0.70182,0.00056,8.75555,237.21228,0.07467,76.65967,19120.64258,113.59064
28000,0.52452,0.96296,-0.29782,-0.27221,0.10229,0.00066,155.88504,0.00056,9.17912,273.23199,0.07467,84.25630,16112.91895,113.59064
28000,0.76977,0.35035,-0.30816,-0.30853,0.24132,0.00000,1818885.00000,0.00056,6.99369,404.60471,0.07467,48.91174,6996.61475,113.59064
28000,0.07107,0.52352,0.86834,0.88400,0.01022,0.00024,41.72916,0.00056,5.70933,254.83356,0.07467,32.59646,1486.76514,113.59064
28000,0.29029,0.72272,-0.10260,-0.11405,0.10862,0.00013,828.77844,0.00056,6.09025,287.18237,0.07467,37.09119,1939.06506,113.59064
28000,0.45045,0.11111,-0.16813,-0.15812,0.06226,0.00010,621.67621,0.00056,6.22876,197.16335,0.07467,38.79742,3774.67651,113.59064
28000,0.88188,0.47848,0.86692,0.84900,0.08332,0.00032,259.48090,0.00056,7.01678,268.76471,0.07467,49.23523,4381.39307,113.59064
28000,0.84184,0.59359,0.21179,0.26445,0.09343,0.00277,33.69730,0.00056,5.64737,144.81581,0.07467,31.89282,4050.52856,113.59064
28000,0.66366,0.90490,0.11032,0.04686,0.02820,0.00403,7.00263,0.00056,6.02505,187.81355,0.07467,36.30121,2405.48438,113.59064
28000,0.38639,0.03303,-0.27174,-0.26198,0.12647,0.00010,1327.53967,0.00056,6.84080,178.16348,0.07467,46.79653,6260.46045,113.59064
28000,0.69269,0.69770,-0.24679,-0.23755,0.06343,0.00009,743.14557,0.00056,7.06311,457.89966,0.07467,49.88751,5756.88672,113.59064
28000,0.70771,0.82482,-0.33374,-0.35483,0.03907,0.00044,87.89637,0.00056,5.82774,211.39127,0.07467,33.96256,2599.37500,113.59064
28000,0.64164,0.45746,-0.39104,-0.37396,0.09103,0.00029,311.98145,0.00056,6.18725,240.58203,0.07467,38.28207,1538.18030,113.59064
28000,0.13614,0.57157,0.26319,0.27406,0.07206,0.00012,609.43494,0.00056,5.78052,234.92577,0.07467,33.41442,1604.52905,113.59064
28000,0.35936,0.70671,-0.74426,-0.74217,0.16728,0.00000,37998.73438,0.00056,6.77275,290.73422,0.07467,45.87016,7514.36670,113.59064
28000,0.37237,0.29429,-0.29154,-0.31151,0.05325,0.00040,133.55289,0.00056,5.71459,198.73253,0.07467,32.65651,2446.04712,113.59064
30000,0.06707,0.66967,0.73745,0.73017,0.00932,0.00005,176.15988,0.00078,6.41760,219.93573,0.14978,41.18557,3559.91821,113.93872
30000,0.99399,0.77477,0.49810,0.47231,0.63979,0.00067,961.72968,0.00078,10.30437,256.42484,0.14978,106.18015,28674.09570,113.93872
30000,0.40941,0.85185,-0.06727,-0.11224,0.03710,0.00202,18.34249,0.00078,6.88992,161.04837,0.14978,47.47097,4936.09863,113.93872
30000,0.72573,0.56857,0.16259,0.16223,0.06836,0.00000,516862.34375,0.00078,8.63462,300.72742,0.14978,74.55666,15358.85059,113.93872
30000,0.12212,0.76376,0.57231,0.55744,0.01236,0.00022,55.87830,0.00078,5.84657,102.53264,0.14978,34.18239,4742.03467,113.93872
30000,0.17317,0.24024,0.29646,0.30045,0.00649,0.00002,407.44284,0.00078,5.62748,290.10284,0.14978,31.66858,2189.29102,113.93872
30000,0.04004,0.20420,0.72516,0.71186,0.07104,0.00018,401.51645,0.00078,5.64719,207.51749,0.14978,31.89076,2498.83643,113.93872
30000,0.00100,0.98398,-0.04963,-0.05976,0.01097,0.00010,106.86315,0.00078,5.58907,43.19289,0.14978,31.23766,4973.33594,113.93872
30000,0.41742,0.22723,-0.63682,-0.64893,0.00026,0.00015,1.78002,0.00078,5.43477,239.95692,0.14978,29.53677,2324.25244,113.93872
30000,0.94194,0.99600,0.00895,0.02541,0.00512,0.00027,18.91027,0.00078,5.72979,229.48219,0.14978,32.83044,9275.73730,113.93872
30000,0.36336,0.97898,0.08188,0.05507,0.01007,0.00072,14.01752,0.00078,5.96170,57.24257,0.14978,35.54191,3987.56860,113.93872
30000,0.10911,0.96897,0.25045,0.26250,0.18621,0.00015,1284.10510,0.00078,7.01880,246.90785,0.14978,49.26357,5159.27441,113.93872
30000,0.15916,0.48849,0.58703,0.56603,0.07909,0.00044,179.27739,0.00078,6.06386,225.96339,0.14978,36.77042,2598.28198,113.93872
30000,0.80981,0.17918,0.22210,0.27334,0.00294,0.00262,1.11854,0.00078,6.37397,287.90634,0.14978,40.62749,3157.01685,113.93872
30000,0.51351,0.03804,0.09808,0.08398,0.00512,0.00020,25.78655,0.00078,5.35055,124.85028,0.14978,28.62838,1943.64917,113.93872
30000,0.30330,0.58659,-0.21515,-0.22020,0.16603,0.00003,6504.43652,0.00078,7.13077,259.66992,0.14978,50.84790,4522.20557,113.93872
30000,0.52953,0.73073,-0.64738,-0.63657,0.00152,0.00012,12.96337,0.00078,5.93515,116.86954,0.14978,35.22598,2340.82227,113.93872
30000,0.76977,0.61361,0.55114,0.45687,0.00820,0.00889,0.92290,0.00078,5.82728,162.07230,0.14978,33.95723,4862.69434,113.93872
30000,0.70270,0.08208,0.08529,0.09765,0.11743,0.00015,768.43048,0.00078,7.08836,325.65067,0.14978,50.24488,12956.87891,113.93872
30000,0.49950,0.04905,0.13553,0.09648,0.00407,0.00153,2.67207,0.00078,5.34277,129.12505,0.14978,28.54515,2114.32104,113.93872
30000,0.88388,0.15516,-0.10386,-0.08843,0.01970,0.00024,82.83028,0.00078,6.86930,459.23764,0.14978,47.18726,5841.29688,113.93872
30000,0.46446,0.00100,0.00088,-0.02051,0.00586,0.00046,12.81064,0.00078,5.34382,177.10783,0.14978,28.55639,2001.67346,113.93872
30000,0.92593,0.20420,0.45672,0.54093,0.13976,0.00709,19.70865,0.00078,7.39157,450.56537,0.14978,54.63535,4194.92334,113.93872
30000,0.55155,0.69069,-0.69078,-0.66354,0.00919,0.00074,12.38603,0.00078,6.04941,181.12531,0.14978,36.59534,2994.35767,113.93872
30000,0.95495,0.29029,0.65626,0.63039,0.00136,0.00067,2.03768,0.00078,5.94338,206.73570,0.14978,35.32371,4616.44141,113.93872
30000,0.69670,0.78879,-0.25609,-0.31979,0.00013,0.00406,0.03150,0.00078,5.89662,220.27960,0.14978,34.77018,3723.44580,113.93872
30000,0.84184,0.02402,-0.05883,-0.03082,0.01588,0.00078,20.23883,0.00078,5.85725,136.39505,0.14978,34.30739,3898.46875,113.93872
30000,0.75776,0.91391,-0.42002,-0.39508,0.01786,0.00062,28.71436,0.00078,6.10057,335.64771,0.14978,37.21699,3682.85181,113.93872
30000,0.20921,0.07708,0.27461,0.22663,0.00000,0.00230,0.00108,0.00078,5.90212,109.21442,0.14978,34.83499,4132.62598,113.93872
30000,0.11712,0.75876,0.56337,0.55326,0.01203,0.00010,117.55919,0.00078,5.82199,115.77452,0.14978,33.89558,4672.23047,113.93872
30000,0.97297,0.82783,0.18485,0.19627,0.56688,0.00013,4347.88770,0.00078,9.01319,316.44800,0.14978,81.23750,18961.72266,113.93872
30000,0.68769,0.61061,-0.35646,-0.36311,0.01747,0.00004,395.50040,0.00078,10.05416,134.67061,0.14978,101.08613,18134.02930,113.93872
32000,0.84685,0.41742,0.87977,0.86254,0.11071,0.00030,373.00620,0.00045,7.59764,344.77048,0.06484,57.72410,9429.25977,111.24684
32000,0.54054,0.50350,-0.95614,-0.95240,0.32182,0.00001,22999.63281,0.00045,5.90357,372.69656,0.06484,34.85219,4370.84131,111.24684
32000,0.08909,0.75475,0.60867,0.61637,0.00983,0.00006,165.73193,0.00045,5.49342,233.01151,0.06484,30.17762,2314.70752,111.24684
32000,0.71772,0.48549,-0.26368,-0.31692,0.13429,0.00283,47.38684,0.00045,6.66685,428.82401,0.06484,44.44683,4294.91260,111.24684
32000,0.57758,0.94895,-0.03041,-0.01072,0.00139,0.00039,3.59531,0.00045,6.30588,330.35309,0.06484,39.76410,7622.41504,111.24684
32000,0.06006,0.23724,0.63537,0.63968,0.43531,0.00002,23407.72266,0.00045,5.57258,249.65352,0.06484,31.05368,2021.83398,111.24684
32000,0.09309,0.62162,0.42628,0.42427,0.03330,0.00000,8289.48047,0.00045,6.31145,224.22372,0.06484,39.83443,2158.59717,111.24684
32000,0.89389,0.40240,1.16780,1.07444,0.14330,0.00872,16.44231,0.00045,5.95513,237.04765,0.06484,35.46362,3806.33228,111.24684
32000,0.53654,0.89990,-0.59006,-0.58057,0.01071,0.00009,118.84156,0.00045,8.85308,305.39871,0.06484,78.37699,17301.56250,111.24684
32000,0.07808,0.33033,0.92121,0.90394,0.00132,0.00030,4.42990,0.00045,5.91643,151.43004,0.06484,35.00420,3579.51782,111.24684
32000,0.00501,0.01802,0.16791,0.16235,0.11199,0.00003,3622.38135,0.00045,7.12780,132.26213,0.06484,50.80547,7812.04834,111.24684
32000,0.31632,0.85586,-0.13057,-0.14161,0.00075,0.00012,6.17062,0.00045,6.99702,205.66776,0.06484,48.95834,14693.15625,111.24684
32000,0.32332,0.11912,-0.29649,-0.28084,0.00074,0.00024,3.00758,0.00045,6.67232,154.66766,0.06484,44.51981,6755.98242,111.24684
32000,0.43243,0.63063,-0.89892,-0.87642,0.00187,0.00051,3.69683,0.00045,6.93443,121.70754,0.06484,48.08634,11743.11035,111.24684
32000,0.65165,0.60561,-0.92814,-0.95870,0.31702,0.00093,339.53851,0.00045,7.17678,440.30716,0.06484,51.50622,5435.64551,111.24684
32000,0.64464,0.91091,0.22641,0.12679,0.00290,0.00993,0.29264,0.00045,5.92939,138.53461,0.06484,35.15767,3269.00464,111.24684
32000,0.97898,0.91491,-0.11681,-0.04049,0.06198,0.00582,10.64055,0.00045,5.86200,193.42827,0.06484,34.36310,10657.99414,111.24684
32000,0.71371,0.75676,-0.18235,-0.25713,0.07106,0.00559,12.70733,0.00045,6.27219,252.03036,0.06484,39.34042,3391.91333,111.24684
32000,0.85085,0.52152,0.48103,0.40859,0.20076,0.00525,38.26382,0.00045,6.70143,308.28568,0.06484,44.90913,2268.64038,111.24684
32000,0.15015,0.75475,0.43293,0.41090,0.00166,0.00049,3.41269,0.00045,5.75811,166.73470,0.06484,33.15587,2340.21826,111.24684
32000,0.81982,0.57758,0.33650,0.31408,0.00749,0.00050,14.90269,0.00045,5.88663,95.03806,0.06484,34.65238,4456.38037,111.24684
32000,0.11512,0.56857,0.36450,0.37407,0.01341,0.00009,146.34254,0.00045,6.17739,193.99411,0.06484,38.16009,3958.12500,111.24684
32000,0.08909,0.76777,0.63343,0.63725,0.01373,0.00001,937.38849,0.00045,5.46713,219.88326,0.06484,29.88950,3185.45239,111.24684
32000,0.53353,0.07107,0.04265,0.05080,0.01439,0.00007,216.20541,0.00045,5.53944,208.10587,0.06484,30.68534,2869.90063,111.24684
32000,0.83083,0.11311,-0.05061,-0.02009,0.25457,0.00093,273.31635,0.00045,6.86130,269.87875,0.06484,47.07747,5090.85254,111.24684
32000,0.68669,0.51552,-0.38892,-0.40908,0.19587,0.00041,481.73166,0.00045,6.30616,372.47943,0.06484,39.76764,6202.39941,111.24684
32000,0.78979,0.88388,-0.18019,-0.19626,0.01961,0.00026,76.01463,0.00045,7.82901,328.61118,0.06484,61.29336,9727.83105,111.24684
32000,0.85385,0.72472,0.32745,0.33840,0.33889,0.00012,2822.49121,0.00045,6.10871,292.37723,0.06484,37.31636,3600.18872,111.24684
32000,0.69369,0.21021,-0.17536,-0.20607,1.52254,0.00094,1614.08032,0.00045,6.37925,406.29758,0.06484,40.69477,5822.61914,111.24684
32000,0.31231,0.25125,-0.27092,-0.29288,0.08899,0.00048,184.56989,0.00045,5.54610,235.38603,0.06484,30.75922,2446.33154,111.24684
32000,0.86587,0.66166,0.14528,0.21941,0.00914,0.00550,1.66345,0.00045,5.65988,222.67239,0.06484,32.03421,6019.63965,111.24684
32000,0.38238,0.94294,0.19114,0.15940,0.11847,0.00101,117.60611,0.00045,5.83707,149.59099,0.06484,34.07135,2048.68481,111.24684
34000,0.72773,0.24525,-0.07185,-0.10048,0.04768,0.00082,58.15446,0.00067,7.17269,202.20097,0.17936,51.44752,10102.01660,115.15818
34000,0.22322,0.45445,-0.04602,-0.04122,0.07069,0.00002,3074.13452,0.00067,6.46792,179.73891,0.17936,41.83395,5326.73877,115.15818
34000,0.55055,0.77678,-0.66176,-0.67510,0.29637,0.00018,1664.87537,0.00067,6.14778,294.56738,0.17936,37.79525,5768.40234,115.15818
34000,0.12713,0.03103,-0.12190,-0.08912,0.00160,0.00107,1.48554,0.00067,5.63431,108.75620,0.17936,31.74545,3794.49048,115.15818
34000,0.82382,0.29329,0.42899,0.37403,0.79024,0.00302,261.59180,0.00067,7.64852,498.14954,0.17936,58.49990,3599.20068,115.15818
34000,0.65465,0.55856,-0.80100,-0.77513,0.15271,0.00067,228.18317,0.00067,7.36731,226.88503,0.17936,54.27729,11621.16016,115.15818
34000,0.04705,0.52452,1.01122,1.00646,0.00247,0.00002,109.24670,0.00067,5.67128,257.73904,0.17936,32.16341,1690.63660,115.15818
34000,0.07708,0.06707,0.05139,0.04841,0.04117,0.00001,4641.33105,0.00067,5.76288,254.88016,0.17936,33.21075,2189.67456,115.15818
34000,0.34635,0.23023,-0.46905,-0.44804,0.11241,0.00044,254.59584,0.00067,5.82049,231.77783,0.17936,33.87811,3954.78833,115.15818
34000,0.45846,0.69469,-0.63001,-0.61640,0.04261,0.00019,230.10989,0.00067,5.80497,226.27483,0.17936,33.69764,5451.75293,115.15818
34000,0.86987,0.77878,0.61342,0.59634,0.00010,0.00029,0.32968,0.00067,7.20860,175.91818,0.17936,51.96391,15708.48145,115.15818
