epoch,total_loss
23321,0.053803
23322,0.032883
23323,0.053637
23324,0.045361
23325,0.046299
23326,0.028393
23327,0.027376
23328,0.049211
23329,0.026282
23330,0.036048
23331,0.065042
23332,0.039157
23333,0.029808
23334,0.028177
23335,0.019415
23336,0.039550
23337,0.076978
23338,0.053677
23339,0.031907
23340,0.031871
23341,0.029682
23342,0.034017
23343,0.019130
23344,0.033847
23345,0.094240
23346,0.040122
23347,0.047225
23348,0.051395
23349,0.033204
23350,0.037882
23351,0.024803
23352,0.025595
23353,0.025678
23354,0.023766
23355,0.028434
23356,0.022813
23357,0.034293
23358,0.118304
23359,0.118439
23360,0.103493
23361,0.045166
23362,0.044139
23363,0.037637
23364,0.050142
23365,0.053547
23366,0.040038
23367,0.036594
23368,0.038345
23369,0.031539
23370,0.036134
23371,0.042763
23372,0.026056
23373,0.049495
23374,0.058223
23375,0.069081
23376,0.034095
23377,0.028670
23378,0.058721
23379,0.062153
23380,0.038309
23381,0.044315
23382,0.042482
23383,0.045657
23384,0.037923
23385,0.030008
23386,0.049454
23387,0.041989
23388,0.052895
23389,0.033702
23390,0.047709
23391,0.046395
23392,0.044699
23393,0.047589
23394,0.031700
23395,0.022458
23396,0.026474
23397,0.023525
23398,0.027174
23399,0.043360
23400,0.031974
23401,0.024646
23402,0.021604
23403,0.029329
23404,0.026927
23405,0.034127
23406,0.024152
23407,0.031165
23408,0.041405
23409,0.038405
23410,0.047663
23411,0.051693
23412,0.037679
23413,0.047189
23414,0.050190
23415,0.069406
23416,0.063333
23417,0.038974
23418,0.040219
23419,0.039924
23420,0.022533
23421,0.041080
23422,0.057154
23423,0.065636
23424,0.024947
23425,0.045355
23426,0.038798
23427,0.028729
23428,0.026583
23429,0.033155
23430,0.022818
23431,0.026802
23432,0.029591
23433,0.021207
23434,0.023196
23435,0.031527
23436,0.026654
23437,0.032847
23438,0.041267
23439,0.035836
23440,0.027452
23441,0.035043
23442,0.033143
23443,0.025124
23444,0.024646
23445,0.022964
23446,0.022145
23447,0.024029
23448,0.023973
23449,0.024796
23450,0.022942
23451,0.024733
23452,0.031125
23453,0.027328
23454,0.022216
23455,0.027748
23456,0.026023
23457,0.022497
23458,0.026365
23459,0.036517
23460,0.024234
23461,0.019489
23462,0.014137
23463,0.018666
23464,0.016939
23465,0.019826
23466,0.018668
23467,0.018227
23468,0.022765
23469,0.025747
23470,0.017299
23471,0.025544
23472,0.030867
23473,0.024239
23474,0.033068
23475,0.039158
23476,0.041402
23477,0.029847
23478,0.046321
23479,0.067446
23480,0.060892
23481,0.052161
23482,0.065003
23483,0.046081
23484,0.044601
23485,0.041016
23486,0.033868
23487,0.032966
23488,0.045410
23489,0.046688
23490,0.022367
23491,0.022559
23492,0.027398
23493,0.034328
23494,0.028903
23495,0.038954
23496,0.026632
23497,0.038564
23498,0.065832
23499,0.053762
23500,0.032033
23501,0.042312
23502,0.030774
23503,0.016849
23504,0.019873
23505,0.031567
23506,0.019986
23507,0.032925
23508,0.039702
23509,0.025381
23510,0.022717
23511,0.015496
23512,0.017893
23513,0.034176
23514,0.037757
23515,0.029149
23516,0.030606
23517,0.038723
23518,0.039344
23519,0.036235
23520,0.035949
23521,0.042898
23522,0.065881
23523,0.032160
23524,0.026213
23525,0.046173
23526,0.035528
23527,0.030930
23528,0.051815
23529,0.044800
23530,0.043634
23531,0.020146
23532,0.026695
23533,0.044620
23534,0.025466
23535,0.024053
23536,0.032592
23537,0.044227
23538,0.022931
23539,0.034571
23540,0.050141
23541,0.029737
23542,0.035488
23543,0.053006
23544,0.046020
23545,0.020888
23546,0.036415
23547,0.033777
23548,0.035322
23549,0.020588
23550,0.029474
23551,0.039055
23552,0.037906
23553,0.025063
23554,0.028302
23555,0.033197
23556,0.028354
23557,0.029517
23558,0.036328
23559,0.025498
23560,0.031528
23561,0.037446
23562,0.035974
23563,0.044650
23564,0.043308
23565,0.060822
23566,0.048334
23567,0.054214
23568,0.038003
23569,0.021869
23570,0.030298
23571,0.044776
23572,0.047667
23573,0.045316
23574,0.075282
23575,0.054374
23576,0.040092
23577,0.060712
23578,0.047693
23579,0.020792
23580,0.021032
23581,0.022836
23582,0.032247
23583,0.045024
23584,0.029995
23585,0.028815
23586,0.034375
23587,0.026195
23588,0.030794
23589,0.048170
23590,0.037747
23591,0.025757
23592,0.023998
23593,0.062052
23594,0.023004
23595,0.018805
23596,0.030156
23597,0.026407
23598,0.023820
23599,0.021611
23600,0.016644
23601,0.028403
23602,0.036329
23603,0.024650
23604,0.033314
23605,0.030991
23606,0.022990
23607,0.032526
23608,0.030996
23609,0.039954
23610,0.047354
23611,0.048841
23612,0.033367
23613,0.048271
23614,0.025822
23615,0.031472
23616,0.022508
23617,0.030287
23618,0.027868
23619,0.026349
23620,0.018205
23621,0.022478
23622,0.036683
23623,0.031156
23624,0.030461
23625,0.033373
23626,0.031840
23627,0.029021
23628,0.060178
23629,0.040681
23630,0.026738
23631,0.041575
23632,0.032390
23633,0.049214
23634,0.034334
23635,0.022052
23636,0.027283
23637,0.044621
23638,0.039654
23639,0.029664
23640,0.040359
23641,0.025956
23642,0.039226
23643,0.053000
23644,0.045658
23645,0.034519
23646,0.049425
23647,0.036062
23648,0.037689
23649,0.046698
23650,0.048735
23651,0.035032
23652,0.028278
23653,0.038479
23654,0.050768
23655,0.041439
23656,0.036547
23657,0.046560
23658,0.033293
23659,0.025772
23660,0.034971
23661,0.030969
23662,0.034267
23663,0.034615
23664,0.029830
23665,0.031379
23666,0.046682
23667,0.026863
23668,0.024765
23669,0.035179
23670,0.043508
23671,0.047138
23672,0.048738
23673,0.052374
23674,0.037883
23675,0.040890
23676,0.023869
23677,0.036802
23678,0.025652
23679,0.031905
23680,0.022321
23681,0.021926
23682,0.032151
23683,0.034289
23684,0.025899
23685,0.020259
23686,0.026119
23687,0.023255
23688,0.046258
23689,0.033364
23690,0.028563
23691,0.030905
23692,0.045288
23693,0.023912
23694,0.020827
23695,0.017811
23696,0.022451
23697,0.019701
23698,0.024234
23699,0.022682
23700,0.022914
23701,0.018793
23702,0.027845
23703,0.021557
23704,0.015270
23705,0.025641
23706,0.026398
23707,0.030380
23708,0.026615
23709,0.025504
23710,0.031363
23711,0.025027
23712,0.021631
23713,0.025255
23714,0.018847
23715,0.023395
23716,0.047058
23717,0.029028
23718,0.027943
23719,0.035248
23720,0.021463
23721,0.027609
23722,0.032182
23723,0.020185
23724,0.023839
23725,0.021562
23726,0.020862
23727,0.018842
23728,0.026292
23729,0.024688
23730,0.030136
23731,0.028696
23732,0.029606
23733,0.027232
23734,0.020011
23735,0.018095
23736,0.018452
23737,0.019704
23738,0.020892
23739,0.026339
23740,0.026511
23741,0.030035
23742,0.018550
23743,0.016499
23744,0.021854
23745,0.026424
23746,0.040980
23747,0.046232
23748,0.019746
23749,0.052700
23750,0.042399
23751,0.036431
23752,0.028193
23753,0.042088
23754,0.041794
23755,0.026302
23756,0.021983
23757,0.047458
23758,0.029310
23759,0.027966
23760,0.047283
23761,0.054035
23762,0.036715
23763,0.027904
23764,0.058472
23765,0.060829
23766,0.041618
23767,0.029211
23768,0.058650
23769,0.046895
23770,0.028455
23771,0.030279
23772,0.026895
23773,0.022919
23774,0.020553
23775,0.024917
23776,0.021683
23777,0.026982
23778,0.039841
23779,0.043639
23780,0.031916
23781,0.027832
23782,0.035584
23783,0.027939
23784,0.062090
23785,0.039210
23786,0.026223
23787,0.033623
23788,0.033750
23789,0.027754
23790,0.026844
23791,0.031258
23792,0.027563
23793,0.033610
23794,0.035853
23795,0.032739
23796,0.024567
23797,0.033429
23798,0.029363
23799,0.026231
23800,0.033918
23801,0.019540
23802,0.039287
23803,0.022602
23804,0.024930
23805,0.032265
23806,0.029769
23807,0.033231
23808,0.034268
23809,0.022173
23810,0.030604
23811,0.034762
23812,0.033362
23813,0.065484
23814,0.031369
23815,0.025204
23816,0.035222
23817,0.051205
23818,0.056411
23819,0.036527
23820,0.065999
23821,0.060420
23822,0.046192
23823,0.038759
23824,0.035756
23825,0.026279
23826,0.035519
23827,0.031935
23828,0.022697
23829,0.022278
23830,0.040092
23831,0.031665
23832,0.032537
23833,0.050862
23834,0.044364
23835,0.046352
23836,0.036082
23837,0.042586
23838,0.020423
23839,0.044043
23840,0.030740
23841,0.025135
23842,0.027398
23843,0.017389
23844,0.015955
23845,0.015870
23846,0.022615
23847,0.015906
23848,0.017256
23849,0.020968
23850,0.021291
23851,0.018343
23852,0.017373
23853,0.021159
23854,0.019262
23855,0.016856
23856,0.017943
23857,0.014377
23858,0.022849
23859,0.029239
23860,0.020577
23861,0.022780
23862,0.047914
23863,0.040300
23864,0.033182
23865,0.030822
23866,0.027226
23867,0.027090
23868,0.029786
23869,0.029001
23870,0.019307
23871,0.020114
23872,0.018624
23873,0.014826
23874,0.020502
23875,0.024214
23876,0.016543
23877,0.024470
23878,0.027896
23879,0.018898
23880,0.017468
23881,0.024696
23882,0.024723
23883,0.035283
23884,0.039384
23885,0.034997
23886,0.023686
23887,0.030303
23888,0.025856
23889,0.040092
23890,0.054684
23891,0.051876
23892,0.037239
23893,0.040692
23894,0.032325
23895,0.043746
23896,0.027037
23897,0.028080
23898,0.055504
23899,0.041044
23900,0.047087
23901,0.042684
23902,0.041424
23903,0.030719
23904,0.059995
23905,0.048945
23906,0.038238
23907,0.030949
23908,0.026000
23909,0.023834
23910,0.033312
23911,0.026268
23912,0.021611
23913,0.032658
23914,0.020793
23915,0.021844
23916,0.018691
23917,0.016717
23918,0.021677
23919,0.020647
23920,0.024519
23921,0.022535
23922,0.019130
23923,0.029472
23924,0.039938
23925,0.021318
23926,0.033512
23927,0.035904
23928,0.055845
23929,0.030587
23930,0.024611
23931,0.029735
23932,0.044200
23933,0.035262
23934,0.029576
23935,0.023831
23936,0.036488
23937,0.032113
23938,0.029606
23939,0.027921
23940,0.023934
23941,0.017377
23942,0.024636
23943,0.017290
23944,0.023521
23945,0.022953
23946,0.024447
23947,0.019963
23948,0.032335
23949,0.046699
23950,0.026697
23951,0.026807
23952,0.059770
23953,0.071631
23954,0.057206
23955,0.030600
23956,0.050225
23957,0.062011
23958,0.063861
23959,0.044823
23960,0.046416
23961,0.081169
23962,0.066682
23963,0.035423
23964,0.048913
23965,0.038410
23966,0.029044
23967,0.026701
23968,0.046546
23969,0.037467
23970,0.035243
23971,0.040023
23972,0.020807
23973,0.022463
23974,0.035690
23975,0.046737
23976,0.040452
23977,0.037731
23978,0.047957
23979,0.057583
23980,0.036217
23981,0.033907
23982,0.052956
23983,0.046258
23984,0.039916
23985,0.043190
23986,0.071131
23987,0.063570
23988,0.028990
23989,0.028090
23990,0.038485
23991,0.031583
23992,0.023227
23993,0.031950
23994,0.038842
23995,0.037510
23996,0.042765
23997,0.030943
23998,0.022466
23999,0.041642
24000,0.058037
24001,0.042197
24002,0.048098
24003,0.038647
24004,0.044836
24005,0.029458
24006,0.021445
24007,0.024450
24008,0.034162
24009,0.032091
24010,0.047757
24011,0.037390
24012,0.038764
24013,0.040344
24014,0.046336
24015,0.077505
24016,0.052335
24017,0.058614
24018,0.062508
24019,0.023311
24020,0.058496
24021,0.160794
24022,0.080251
24023,0.080009
24024,0.077832
24025,0.108878
24026,0.073189
24027,0.056485
24028,0.036665
24029,0.032132
24030,0.041065
24031,0.036851
24032,0.030468
24033,0.020169
24034,0.023161
24035,0.022385
24036,0.018305
24037,0.039994
24038,0.044078
24039,0.024035
24040,0.024294
24041,0.034762
24042,0.028603
24043,0.019081
24044,0.020516
24045,0.023258
24046,0.019643
24047,0.025508
24048,0.030273
24049,0.034402
24050,0.027346
24051,0.042139
24052,0.035293
24053,0.030599
24054,0.023048
24055,0.020471
24056,0.029268
24057,0.027001
24058,0.011727
24059,0.021378
24060,0.028361
24061,0.028780
24062,0.032154
24063,0.028074
24064,0.038553
24065,0.038756
24066,0.049474
24067,0.030922
24068,0.024559
24069,0.015834
24070,0.017372
24071,0.031528
24072,0.021716
24073,0.016191
24074,0.019477
24075,0.037826
24076,0.019723
24077,0.014808
24078,0.015059
24079,0.030480
24080,0.017252
24081,0.022975
24082,0.020955
24083,0.016586
24084,0.023881
24085,0.027149
24086,0.021995
24087,0.017335
24088,0.018653
24089,0.022799
24090,0.019413
24091,0.027820
24092,0.047423
24093,0.030530
24094,0.026052
24095,0.033337
24096,0.037095
24097,0.019015
24098,0.032330
24099,0.024905
24100,0.018096
24101,0.015266
24102,0.015058
24103,0.022826
24104,0.019164
24105,0.021730
24106,0.022329
24107,0.022747
24108,0.027882
24109,0.026453
24110,0.026723
24111,0.017771
24112,0.028401
24113,0.016373
24114,0.017940
24115,0.016352
24116,0.028736
24117,0.023655
24118,0.022200
24119,0.020442
24120,0.016389
24121,0.019375
24122,0.015789
24123,0.018331
24124,0.017525
24125,0.020417
24126,0.015720
24127,0.011776
24128,0.020080
24129,0.030502
24130,0.036412
24131,0.018888
24132,0.019912
24133,0.040968
24134,0.021794
24135,0.032125
24136,0.031642
24137,0.028774
24138,0.014025
24139,0.020573
24140,0.021629
24141,0.031063
24142,0.028284
24143,0.046363
24144,0.039491
24145,0.019328
24146,0.037681
24147,0.037462
24148,0.016528
24149,0.021553
24150,0.026870
24151,0.023253
24152,0.034658
24153,0.033123
24154,0.024210
24155,0.019582
24156,0.022059
24157,0.034259
24158,0.032151
24159,0.028834
24160,0.024892
24161,0.035020
24162,0.024187
24163,0.024731
24164,0.027882
24165,0.022197
24166,0.022032
24167,0.028295
24168,0.032422
24169,0.026828
24170,0.037170
24171,0.040623
24172,0.048419
24173,0.041663
24174,0.034189
24175,0.045701
24176,0.029914
24177,0.025965
24178,0.031260
24179,0.034461
24180,0.023111
24181,0.029844
24182,0.032147
24183,0.021061
24184,0.025253
24185,0.026106
24186,0.019037
24187,0.029932
24188,0.055430
24189,0.036509
24190,0.052939
24191,0.044538
24192,0.049791
24193,0.041970
24194,0.046114
24195,0.017641
24196,0.028902
24197,0.028037
24198,0.030972
24199,0.034663
24200,0.035017
24201,0.027181
24202,0.025838
24203,0.023680
24204,0.021081
24205,0.026401
24206,0.021618
24207,0.023839
24208,0.023992
24209,0.017784
24210,0.034211
24211,0.029672
24212,0.016555
24213,0.035194
24214,0.032073
24215,0.029352
24216,0.025929
24217,0.045530
24218,0.032654
24219,0.023572
24220,0.050714
24221,0.030689
24222,0.026885
24223,0.030103
24224,0.036190
24225,0.033023
24226,0.029288
24227,0.030919
24228,0.032777
24229,0.048323
24230,0.053754
24231,0.039204
24232,0.038957
24233,0.035594
24234,0.032446
24235,0.030856
24236,0.027134
24237,0.019332
24238,0.031344
24239,0.021333
24240,0.020491
24241,0.025074
24242,0.050827
24243,0.049880
24244,0.026935
24245,0.036318
24246,0.025853
24247,0.031590
24248,0.055477
24249,0.031474
24250,0.044794
24251,0.029560
24252,0.061349
24253,0.037222
24254,0.028984
24255,0.020031
24256,0.025374
24257,0.023270
24258,0.014927
24259,0.025338
24260,0.028688
24261,0.018965
24262,0.025722
24263,0.024855
24264,0.020787
24265,0.018475
24266,0.019739
24267,0.025198
24268,0.036752
24269,0.026420
24270,0.023806
24271,0.018061
24272,0.036538
24273,0.026431
24274,0.021327
24275,0.019439
24276,0.021112
24277,0.016415
24278,0.022587
24279,0.018746
24280,0.022449
24281,0.015411
24282,0.020999
24283,0.019137
24284,0.017149
24285,0.017814
24286,0.021366
24287,0.030390
24288,0.025206
24289,0.024821
24290,0.027630
24291,0.023644
24292,0.036779
24293,0.021314
24294,0.019578
24295,0.020721
24296,0.013595
24297,0.014150
24298,0.032667
24299,0.033501
24300,0.019633
24301,0.017419
24302,0.014625
24303,0.014068
24304,0.018032
24305,0.019212
24306,0.021425
24307,0.020795
24308,0.023249
24309,0.021861
24310,0.017846
24311,0.033543
24312,0.028562
24313,0.029715
24314,0.032803
24315,0.019465
24316,0.019788
24317,0.028276
24318,0.017543
24319,0.021178
24320,0.025417
24321,0.018628
24322,0.017170
24323,0.033452
24324,0.025802
24325,0.028143
24326,0.027614
24327,0.021857
24328,0.014403
24329,0.046506
24330,0.023997
24331,0.047357
24332,0.046444
24333,0.029152
24334,0.033320
24335,0.021940
24336,0.076062
24337,0.073516
24338,0.049542
24339,0.052880
24340,0.023508
24341,0.035111
24342,0.031436
24343,0.037776
24344,0.076847
24345,0.078593
24346,0.057596
24347,0.045401
24348,0.093702
24349,0.032751
24350,0.047712
24351,0.030919
24352,0.022998
24353,0.025542
24354,0.032472
24355,0.030968
24356,0.038058
24357,0.030342
24358,0.134973
24359,0.029429
24360,0.032250
24361,0.026508
24362,0.029662
24363,0.029414
24364,0.030784
24365,0.045876
24366,0.046415
24367,0.035659
24368,0.040912
24369,0.041844
24370,0.053924
24371,0.041130
24372,0.050399
24373,0.041533
24374,0.036951
24375,0.110766
24376,0.069579
24377,0.057894
24378,0.082231
24379,0.067580
24380,0.050159
24381,0.051577
24382,0.063882
24383,0.049540
24384,0.036371
24385,0.033663
24386,0.053244
24387,0.048927
24388,0.037933
24389,0.048101
24390,0.054528
24391,0.032576
24392,0.017219
24393,0.028382
24394,0.041388
24395,0.042171
24396,0.033897
24397,0.018213
24398,0.026762
24399,0.025423
24400,0.023592
24401,0.030724
24402,0.029399
24403,0.022578
24404,0.027584
24405,0.020665
24406,0.030857
24407,0.025311
24408,0.025974
24409,0.026404
24410,0.050305
24411,0.038904
24412,0.040118
24413,0.032794
24414,0.030566
24415,0.034213
24416,0.019711
24417,0.024198
24418,0.033472
24419,0.033639
24420,0.034832
24421,0.031291
24422,0.030432
24423,0.030258
24424,0.029471
24425,0.037818
24426,0.033869
24427,0.029416
24428,0.031186
24429,0.036098
24430,0.024792
24431,0.051728
24432,0.037152
24433,0.060983
24434,0.043355
24435,0.031894
24436,0.043615
24437,0.063643
24438,0.040839
24439,0.036820
24440,0.033649
24441,0.054062
24442,0.041906
24443,0.049327
24444,0.063429
24445,0.057967
24446,0.036920
24447,0.024717
24448,0.061259
24449,0.096094
24450,0.067180
24451,0.037982
24452,0.033560
24453,0.052731
24454,0.046842
24455,0.057271
24456,0.024801
24457,0.046663
24458,0.026001
24459,0.021424
24460,0.026643
24461,0.022228
24462,0.027635
24463,0.048620
24464,0.057392
24465,0.032391
24466,0.033030
24467,0.043297
24468,0.023386
24469,0.027404
24470,0.033808
24471,0.035024
24472,0.026260
24473,0.022186
24474,0.024808
24475,0.030687
24476,0.020934
24477,0.022466
24478,0.024339
24479,0.041800
24480,0.038635
24481,0.049086
24482,0.040019
24483,0.046709
24484,0.036847
24485,0.021786
24486,0.084929
24487,0.030722
24488,0.024318
24489,0.040240
24490,0.022079
24491,0.029155
24492,0.031117
24493,0.027189
24494,0.034229
24495,0.026793
24496,0.028497
24497,0.021231
24498,0.021676
24499,0.036383
24500,0.022376
24501,0.038795
24502,0.037880
24503,0.050370
24504,0.025239
24505,0.016640
24506,0.045529
24507,0.056193
24508,0.068830
24509,0.071764
24510,0.044359
24511,0.031132
24512,0.045945
24513,0.057598
24514,0.043295
24515,0.054240
24516,0.034915
24517,0.038647
24518,0.029655
24519,0.047121
24520,0.046254
24521,0.031139
24522,0.029748
24523,0.037440
24524,0.022997
24525,0.023212
24526,0.026594
24527,0.030501
24528,0.049462
24529,0.033642
24530,0.016010
24531,0.027998
24532,0.039010
24533,0.031382
24534,0.039223
24535,0.052505
24536,0.076925
24537,0.064815
24538,0.060348
24539,0.043929
24540,0.031330
24541,0.038590
24542,0.069481
24543,0.042726
24544,0.033737
24545,0.028031
24546,0.033455
24547,0.025753
24548,0.015255
24549,0.023583
24550,0.023723
24551,0.032814
24552,0.020489
24553,0.027326
24554,0.016449
24555,0.022544
24556,0.029965
24557,0.018212
24558,0.025254
24559,0.017286
24560,0.027093
24561,0.024647
24562,0.019302
24563,0.026518
24564,0.040049
24565,0.039484
24566,0.033443
24567,0.024447
24568,0.030450
24569,0.031255
24570,0.024480
24571,0.027681
24572,0.036898
24573,0.045756
24574,0.037985
24575,0.021161
24576,0.031684
24577,0.036131
24578,0.027630
24579,0.023201
24580,0.052036
24581,0.050748
24582,0.038805
24583,0.022660
24584,0.033619
24585,0.037521
24586,0.029111
24587,0.027574
24588,0.029726
24589,0.031866
24590,0.021197
24591,0.018908
24592,0.027147
24593,0.034442
24594,0.025204
24595,0.017602
24596,0.020724
24597,0.021411
24598,0.025559
24599,0.019202
24600,0.043399
24601,0.016917
24602,0.025302
24603,0.030621
24604,0.043464
24605,0.032492
24606,0.024091
24607,0.017019
24608,0.028637
24609,0.027179
24610,0.016271
24611,0.027652
24612,0.046494
24613,0.044535
24614,0.040090
24615,0.028190
24616,0.029377
24617,0.037759
24618,0.032564
24619,0.020721
24620,0.035123
24621,0.036683
24622,0.045784
24623,0.055471
24624,0.030377
24625,0.036262
24626,0.032541
24627,0.036674
24628,0.020561
24629,0.023657
24630,0.063709
24631,0.053838
24632,0.070954
24633,0.057176
24634,0.035626
24635,0.032882
24636,0.053778
24637,0.097424
24638,0.064148
24639,0.040133
24640,0.067583
24641,0.041713
24642,0.044567
24643,0.044394
24644,0.048044
24645,0.059115
24646,0.043241
24647,0.025353
24648,0.031184
24649,0.083978
24650,0.053663
24651,0.031865
24652,0.023904
24653,0.038081
24654,0.051187
24655,0.038940
24656,0.023525
24657,0.045410
24658,0.034343
24659,0.027369
24660,0.031211
24661,0.055736
24662,0.038559
24663,0.034964
24664,0.018343
24665,0.037116
24666,0.036900
24667,0.024405
24668,0.026702
24669,0.020199
24670,0.026567
24671,0.024355
24672,0.023774
24673,0.042180
24674,0.058533
24675,0.037150
24676,0.051347
24677,0.049949
24678,0.076676
24679,0.094127
24680,0.056520
24681,0.037588
24682,0.056912
24683,0.138162
24684,0.070934
24685,0.074594
24686,0.030263
24687,0.031470
24688,0.058325
24689,0.036471
24690,0.031522
24691,0.042206
24692,0.062766
24693,0.040159
24694,0.026468
24695,0.041967
24696,0.053503
24697,0.039259
24698,0.022165
24699,0.030226
24700,0.050071
24701,0.041722
24702,0.027577
24703,0.026098
24704,0.055616
24705,0.035959
24706,0.023222
24707,0.041597
24708,0.059042
24709,0.056115
24710,0.022177
24711,0.033898
24712,0.037418
24713,0.037213
24714,0.041966
24715,0.020284
24716,0.039224
24717,0.048539
24718,0.036159
24719,0.023233
24720,0.045616
24721,0.058016
24722,0.055131
24723,0.028162
24724,0.019619
24725,0.031032
24726,0.022124
24727,0.021500
24728,0.024927
24729,0.017352
24730,0.032737
24731,0.041046
24732,0.023293
24733,0.018088
24734,0.028236
24735,0.029339
24736,0.017391
24737,0.022818
24738,0.021243
24739,0.019933
24740,0.031740
24741,0.025975
24742,0.014861
24743,0.021851
24744,0.024350
24745,0.017369
24746,0.022278
24747,0.013996
24748,0.022689
24749,0.024645
24750,0.022648
24751,0.018308
24752,0.020501
24753,0.016762
24754,0.021729
24755,0.024428
24756,0.029498
24757,0.030679
24758,0.024011
24759,0.030299
24760,0.024690
24761,0.019735
24762,0.023968
24763,0.024736
24764,0.025383
24765,0.019241
24766,0.020168
24767,0.029195
24768,0.034654
24769,0.038134
24770,0.032375
24771,0.031217
24772,0.025781
24773,0.030071
24774,0.025289
24775,0.018304
24776,0.065022
24777,0.055625
24778,0.041320
24779,0.029393
24780,0.042803
24781,0.054398
24782,0.052586
24783,0.024529
24784,0.036980
24785,0.043738
24786,0.029679
24787,0.019680
24788,0.015502
24789,0.018472
24790,0.016247
24791,0.019286
24792,0.025221
24793,0.019001
24794,0.015279
24795,0.013987
24796,0.016817
24797,0.023930
24798,0.030403
24799,0.023779
24800,0.018481
24801,0.028810
24802,0.043351
24803,0.020009
24804,0.019664
24805,0.026247
24806,0.031207
24807,0.040430
24808,0.029999
24809,0.023217
24810,0.025681
24811,0.016540
24812,0.023617
24813,0.033706
24814,0.024964
24815,0.026091
24816,0.030652
24817,0.030966
24818,0.033671
24819,0.023603
24820,0.050692
24821,0.064381
24822,0.068501
24823,0.039689
24824,0.049454
24825,0.103863
24826,0.091389
24827,0.057690
24828,0.051240
24829,0.104945
24830,0.118125
24831,0.090404
24832,0.049099
24833,0.029147
24834,0.041464
24835,0.048522
24836,0.033240
24837,0.043958
24838,0.038278
24839,0.023677
24840,0.024666
24841,0.031252
24842,0.034544
24843,0.022354
24844,0.030848
24845,0.033055
24846,0.031542
24847,0.023670
24848,0.026979
24849,0.025635
24850,0.015113
24851,0.022367
24852,0.031018
24853,0.031118
24854,0.020433
24855,0.017135
24856,0.024403
24857,0.039842
24858,0.028717
24859,0.033034
24860,0.021295
24861,0.037907
24862,0.046233
24863,0.031230
24864,0.067983
24865,0.067143
24866,0.058279
24867,0.030261
24868,0.047006
24869,0.069166
24870,0.075507
24871,0.040144
24872,0.032870
24873,0.045754
24874,0.054607
24875,0.044221
24876,0.046117
24877,0.042315
24878,0.079021
24879,0.049402
24880,0.033536
24881,0.026149
24882,0.026205
24883,0.041505
24884,0.057101
24885,0.039926
24886,0.023748
24887,0.037413
24888,0.063189
24889,0.035581
24890,0.019121
24891,0.029836
24892,0.050553
24893,0.050573
24894,0.025488
24895,0.025212
24896,0.049237
24897,0.021471
24898,0.020392
24899,0.027664
24900,0.026191
24901,0.036058
24902,0.037032
24903,0.041346
24904,0.024700
24905,0.026298
24906,0.026064
24907,0.044594
24908,0.017769
24909,0.036626
24910,0.055170
24911,0.035713
24912,0.015499
24913,0.019319
24914,0.030855
24915,0.028818
24916,0.049642
24917,0.026052
24918,0.023224
24919,0.048262
24920,0.054771
24921,0.041526
24922,0.024824
24923,0.037423
24924,0.031493
24925,0.035371
24926,0.028987
24927,0.036294
24928,0.025448
24929,0.016269
24930,0.023845
24931,0.032708
24932,0.025338
24933,0.024052
24934,0.022188
24935,0.027428
24936,0.019662
24937,0.026532
24938,0.035366
24939,0.019381
24940,0.018595
24941,0.018565
24942,0.014851
24943,0.024180
24944,0.031712
24945,0.030298
24946,0.028866
24947,0.046278
24948,0.049289
24949,0.030251
24950,0.021363
24951,0.021170
24952,0.028332
24953,0.035851
24954,0.018194
24955,0.035016
24956,0.036360
24957,0.026711
24958,0.027269
24959,0.034442
24960,0.028576
24961,0.021372
24962,0.070088
24963,0.074744
24964,0.044240
24965,0.097716
24966,0.063582
24967,0.053371
24968,0.033112
24969,0.042389
24970,0.099525
24971,0.050832
24972,0.039256
24973,0.028312
24974,0.037013
24975,0.032290
24976,0.029142
24977,0.019462
24978,0.020515
24979,0.018773
24980,0.021462
24981,0.017661
24982,0.030143
24983,0.024864
24984,0.014394
24985,0.018301
24986,0.015710
24987,0.014175
24988,0.048273
24989,0.068235
24990,0.071763
24991,0.028549
24992,0.035268
24993,0.071579
24994,0.066612
24995,0.072274
24996,0.046383
24997,0.047707
24998,0.050416
24999,0.028271
25000,0.027601
25001,0.039099
25002,0.033045
25003,0.028205
25004,0.015145
25005,0.024614
25006,0.037247
25007,0.043990
25008,0.029963
25009,0.033717
25010,0.026466
25011,0.034221
25012,0.043978
25013,0.033493
25014,0.030984
25015,0.035471
25016,0.044957
25017,0.025998
25018,0.041318
25019,0.039422
25020,0.029818
25021,0.022153
25022,0.024111
25023,0.027475
25024,0.026572
25025,0.031839
25026,0.025337
25027,0.024381
25028,0.025068
25029,0.028906
25030,0.031402
25031,0.020178
25032,0.029719
25033,0.034193
25034,0.057454
25035,0.031680
25036,0.031458
25037,0.045548
25038,0.027307
25039,0.021683
25040,0.040312
25041,0.046679
25042,0.029109
25043,0.023269
25044,0.038532
25045,0.026057
25046,0.028201
25047,0.018032
25048,0.028221
25049,0.018973
25050,0.028353
25051,0.036468
25052,0.056981
25053,0.028532
25054,0.031651
25055,0.033069
25056,0.033692
25057,0.023944
25058,0.022322
25059,0.042014
25060,0.034834
25061,0.021395
25062,0.028767
25063,0.028962
25064,0.020868
25065,0.037546
25066,0.037923
25067,0.030200
25068,0.022328
